Modele_DPE,Version_DPE,Methode_application_DPE,Etiquette_DPE,Etiquette_GES,Type_batiment,Hauteur_sous_plafond,Conso_5_usages_finale,Conso_5_usages_m2_finale,Conso_chauffage_finale,Conso_chauffage_depensier_finale,Conso_eclairage_finale,Conso_ECS_finale,Conso_ECS_depensier_finale,Conso_refroidissement_finale,Conso_refroidissement_depensier_finale,Conso_auxiliaires_finale,Conso_5_usages_primaire,Conso_5_usages_par_m2_primaire,Conso_chauffage_primaire,Conso_chauffage_depensier_primaire,Conso_eclairage_primaire,Conso_ECS_primaire,Conso_ECS_depensier_primaire,Conso_refroidissement_primaire,Conso_refroidissement_depensier_primaire,Conso_auxiliaires_primaire,Emission_GES_5_usages,Emission_GES_5_usages_par_m2,Emission_GES_chauffage,Emission_GES_chauffage_depensier,Emission_GES_eclairage,Emission_GES_ECS,Emission_GES_ECS_depensier,Emission_GES_refroidissement,Emission_GES_refroidissement_depensier,Emission_GES_auxiliaires,Cout_chauffage_energie_num1,Cout_ECS_energie_num1,Emission_GES_5_usages_energie_num1,Type_energie_num1,Cout_total_5_usages,Cout_chauffage,Cout_chauffage_depensier,Cout_eclairage,Cout_ECS_depensier,Cout_ECS,Cout_refroidissement,Cout_refroidissement_depensier,Cout_auxiliaires,Qualite_isolation_enveloppe,Qualite_isolation_menuiseries,Qualite_isolation_murs,Ubat_W_m2_K,Appartement_non_visite_0_1,Nombre_appartement,Nombre_niveau_immeuble,Nombre_niveau_logement,Surface_habitable_immeuble,Surface_habitable_logement,Score_BAN,Cout_chauffage_energie_num2,Cout_ECS_energie_num2,Type_energie_num2,Emission_GES_5_usages_energie_num2,Qualite_isolation_plancher_bas
RE2020,1_1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,5958.0,62.0,3388.8,3931.0,201.0,2250.0,3172.5,0.0,0.0,118.2,6373.0,66.0,3388.8,3388.8,462.3,2250.0,2250.0,0.0,0.0,271.9,1301.4,13.0,769.3,769.3,13.9,510.7,510.7,0.0,0.0,7.6,376.9,250.2,1301.4,Electricite,719.7,376.9,376.9,58.3,250.2,250.2,0.0,0.0,34.3,moyenne,tres_bonne,bonne,0.71,VRAI,75.0,1.0,1.0,5614.4,95.6,0.54,0.54,250.2,Gaz_naturel,1301.4,bonne
RT2012,1_1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,1413.2,19.9,630.0,730.8,136.2,485.0,683.9,94.0,110.0,0.0,3250.5,45.8,1449.0,1680.8,313.2,1572.9,1115.5,216.2,253.0,0.0,101.1,1.4,49.8,57.7,9.4,44.5,31.5,6.0,7.0,0.0,160.0,123.0,13.8,Electricite,359.0,160.0,185.6,35.0,173.4,123.0,24.0,28.1,0.0,tres_bonne,tres_bonne,tres_bonne,0.29,FAUX,1.0,1.0,1.0,70.9,70.9,0.43,0.43,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2435.6,21.4,1191.0,1381.6,227.5,870.0,1226.7,0.0,0.0,53.5,5602.0,49.3,2739.3,3177.6,523.2,2821.4,2001.0,0.0,0.0,123.1,175.8,1.5,94.1,109.1,15.7,79.7,56.6,0.0,0.0,3.4,330.0,241.0,25.1,Electricite,675.0,330.0,382.8,63.0,339.8,241.0,0.0,0.0,15.0,tres_bonne,tres_bonne,tres_bonne,0.31,FAUX,1.0,1.0,1.0,113.6,113.6,0.4,0.4,74.2,Electricite,219.6,bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,1757.6,17.9,971.0,1126.4,196.5,486.0,685.3,0.0,0.0,34.7,4042.4,41.2,2233.3,2590.6,452.0,1576.1,1117.8,0.0,0.0,79.8,128.5,1.3,76.7,89.0,13.6,44.5,31.6,0.0,0.0,2.2,292.0,146.0,20.2,Electricite,528.0,292.0,338.7,59.0,205.9,146.0,0.0,0.0,10.0,tres_bonne,tres_bonne,tres_bonne,0.31,FAUX,1.0,1.0,1.0,98.1,98.1,0.43,0.43,74.2,Electricite,219.6,bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2657.3,19.5,1713.0,1987.1,256.2,448.0,631.7,0.0,0.0,96.1,6111.8,44.9,3939.9,4570.3,589.2,1452.9,1030.4,0.0,0.0,220.9,197.5,1.5,135.3,157.0,17.7,41.1,29.1,0.0,0.0,6.1,462.0,121.0,33.0,Electricite,717.0,462.0,535.9,69.0,170.6,121.0,0.0,0.0,26.0,tres_bonne,tres_bonne,tres_bonne,0.34,FAUX,1.0,1.0,1.0,136.1,136.1,0.68,0.68,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,B,maison,2.5,5036.3,47.2,3934.0,4563.4,204.2,694.0,978.5,0.0,0.0,40.8,6487.5,60.8,3952.2,4584.6,469.5,2250.6,1596.2,0.0,0.0,93.9,963.2,9.0,890.9,1033.5,14.1,63.6,45.1,0.0,0.0,2.6,565.0,0.0,0.0,Gaz_naturel,954.0,570.0,661.2,71.0,341.2,242.0,0.0,0.0,14.0,tres_bonne,bonne,tres_bonne,0.33,FAUX,1.0,1.0,1.0,106.7,106.7,0.81,0.81,242.0,Electricite,27.2,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,6968.7,77.0,2796.1,3243.5,50.3,3793.2,5348.4,0.0,0.0,15.7,7461.8,82.4,2796.1,3243.5,115.7,5348.4,3793.2,0.0,0.0,36.2,618.2,6.8,251.7,291.9,3.5,481.4,341.4,0.0,0.0,1.0,220.1,298.5,0.0,Reseau_Chauffage_urbain,628.6,220.1,255.3,173.4,420.9,298.5,0.0,0.0,54.2,bonne,tres_bonne,tres_bonne,0.56,FAUX,28.0,1.0,1.0,1644.6,90.5,0.49,0.49,0.0,Electricite,4.5,tres_bonne
RE2020,1,dpe_maison_individuelle,A,A,maison,2.5,2236.7,22.0,1479.6,1716.4,195.0,435.9,614.6,0.0,0.0,126.2,5144.3,52.0,3403.1,3403.1,448.5,1002.5,1002.5,0.0,0.0,290.2,166.8,1.0,116.9,116.9,13.5,28.3,28.3,0.0,0.0,8.1,417.6,123.0,166.8,Electricite,631.2,417.6,417.6,55.0,123.0,123.0,0.0,0.0,35.6,tres_bonne,tres_bonne,tres_bonne,0.33,FAUX,34.53095264748685,1.0,1.0,1750.8,97.3,0.36,0.36,74.2,Electricite,219.6,bonne
RE2020,1_1,dpe_appartement_genere_donnees_DPE_immeuble,B,B,appartement,2.5,4550.8,47.0,3352.7,3889.1,193.3,863.2,1217.1,0.0,0.0,141.7,6447.8,67.0,3692.0,3692.0,444.5,1985.3,1985.3,0.0,0.0,325.9,800.9,8.0,722.4,722.4,13.3,56.1,56.1,0.0,0.0,9.1,419.5,250.4,800.9,Electricite,767.1,419.5,419.5,56.1,250.4,250.4,0.0,0.0,41.1,tres_bonne,tres_bonne,tres_bonne,0.39,VRAI,6.0,1.0,1.0,573.2,95.5,0.83,0.83,250.4,Electricite,800.9,tres_bonne
RT2012,2,dpe_maison_individuelle,A,A,maison,2.5,3784.4,22.0,2228.4,2584.9,326.6,633.9,893.8,0.0,0.0,595.5,8704.1,50.0,5125.2,5125.2,751.1,1458.0,1458.0,0.0,0.0,1369.7,277.9,1.0,176.0,176.0,22.5,41.2,41.2,0.0,0.0,38.1,410.0,116.6,277.9,Electricite,696.3,410.0,410.0,60.1,116.6,116.6,0.0,0.0,109.6,tres_bonne,tres_bonne,tres_bonne,0.34,FAUX,34.53095264748685,1.0,1.0,1750.8,170.8,0.47,0.47,74.2,Electricite,219.6,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4600.6,68.4,2296.5,2664.0,47.1,2062.6,2908.2,0.0,0.0,0.0,5122.6,76.2,2492.8,2891.7,108.4,2924.7,2074.2,0.0,0.0,0.0,981.8,14.6,499.0,578.8,3.3,658.1,466.7,0.0,0.0,0.0,309.4,296.1,0.0,Gaz_naturel,751.8,364.4,422.7,129.4,422.2,299.4,0.0,0.0,0.0,bonne,tres_bonne,tres_bonne,0.55,FAUX,27.0,1.0,1.0,1901.9,67.2,0.79,0.79,3.3,Electricite,3.3,tres_bonne
RT2012,1_1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,A,maison,2.5,2940.9,32.4,2065.0,2395.4,183.8,584.0,823.4,0.0,0.0,32.4,6764.0,74.5,4749.5,5509.4,422.7,1893.9,1343.2,0.0,0.0,74.6,220.7,2.4,163.1,189.2,12.7,53.5,38.0,0.0,0.0,2.1,399.0,113.0,19.6,Electricite,569.0,399.0,462.8,36.0,159.3,113.0,0.0,0.0,6.0,tres_bonne,tres_bonne,tres_bonne,0.31,FAUX,1.0,1.0,1.0,90.8,90.8,0.42,0.42,74.2,Electricite,219.6,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3537.3,85.2,1121.9,1301.4,29.4,2243.4,3163.2,0.0,0.0,13.7,3766.8,90.8,1127.8,1308.2,67.5,3163.2,2243.4,0.0,0.0,31.5,774.7,18.7,254.0,294.7,2.0,718.0,509.3,0.0,0.0,0.9,161.1,323.5,0.0,Gaz_naturel,548.9,162.8,188.8,80.6,456.2,323.5,0.0,0.0,37.6,insuffisante,tres_bonne,insuffisante,1.05,FAUX,24.0,1.0,1.0,1575.7,41.5,0.79,0.79,0.0,Electricite,2.9,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,2588.0,58.8,1369.0,1588.1,24.4,1062.8,1498.6,0.0,0.0,5.4,2790.9,63.4,1369.0,1588.1,56.1,1498.6,1062.8,0.0,0.0,12.4,453.0,10.3,249.2,289.0,1.7,272.7,193.4,0.0,0.0,0.3,107.7,83.6,0.0,Reseau_Chauffage_urbain,228.7,107.7,125.0,84.1,117.9,83.6,0.0,0.0,30.0,moyenne,tres_bonne,tres_bonne,0.7,FAUX,42.0,1.0,1.0,2686.7,44.0,0.81,0.81,0.0,Electricite,2.0,bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3882.0,83.4,1894.3,2197.4,26.7,1832.2,2583.4,0.0,0.0,0.0,4269.1,91.7,2079.2,2411.9,61.5,2583.4,1832.2,0.0,0.0,0.0,835.3,17.9,408.9,474.4,1.8,586.4,415.9,0.0,0.0,0.0,194.8,203.8,0.0,Gaz_naturel,485.0,236.1,273.9,92.2,287.3,203.8,0.0,0.0,0.0,tres_bonne,tres_bonne,tres_bonne,0.43,FAUX,6.0,1.0,1.0,363.7,46.6,0.32,0.32,0.0,Electricite,1.8,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,2584.9,48.1,1145.4,1328.6,29.6,1303.6,1838.1,0.0,0.0,2.0,2761.7,51.4,1145.4,1328.6,68.0,1838.1,1303.6,0.0,0.0,4.5,565.1,10.5,260.0,301.6,2.0,417.2,295.9,0.0,0.0,0.1,127.4,145.0,0.0,Gaz_naturel,311.8,127.4,147.8,102.0,204.4,145.0,0.0,0.0,6.8,bonne,tres_bonne,tres_bonne,0.48,FAUX,29.0,1.0,1.0,1860.4,53.7,0.6,0.6,0.0,Electricite,2.2,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,A,A,appartement,2.5,1941.8,22.5,333.1,386.4,68.4,1376.6,1941.1,0.0,0.0,0.0,2281.9,26.4,371.6,431.1,157.3,1941.1,1376.6,0.0,0.0,0.0,399.5,4.6,71.2,82.6,4.7,440.6,312.5,0.0,0.0,0.0,43.8,198.5,0.0,Gaz_naturel,337.6,54.5,63.3,187.8,279.9,198.5,0.0,0.0,0.0,tres_bonne,tres_bonne,bonne,0.37,FAUX,12.0,1.0,1.0,708.4,86.3,0.61,0.61,0.0,Electricite,4.7,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_immeuble,C,C,immeuble,2.5,75523.7,60.7,40490.0,46968.4,2440.9,31157.0,43931.4,0.0,0.0,430.7,86722.7,69.7,46276.3,53680.5,5614.0,44457.4,31530.1,0.0,0.0,990.7,15818.9,12.7,8532.5,9897.7,168.4,9906.9,7026.1,0.0,0.0,27.6,5197.0,4452.0,0.0,Gaz_naturel,12787.0,6818.0,7908.9,889.0,6425.4,4557.0,0.0,0.0,157.0,bonne,tres_bonne,bonne,0.55,FAUX,18.0,1.0,1.0,1244.4,1244.4,0.66,0.66,105.0,Electricite,260.3,tres_bonne
RE2020,1_1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,6703.1,89.0,4353.8,5050.4,483.8,1640.6,2313.2,0.0,0.0,225.0,7624.5,101.0,4353.8,4353.8,1112.6,1640.6,1640.6,0.0,0.0,517.5,1444.5,19.0,1014.4,1014.4,33.4,382.3,382.3,0.0,0.0,14.4,342.6,129.1,1444.5,Electricite,677.3,342.6,342.6,140.3,129.1,129.1,0.0,0.0,65.3,moyenne,moyenne,tres_bonne,0.84,VRAI,32.0,1.0,1.0,1952.0,75.0,0.64,0.64,129.1,Reseau_Chauffage_urbain,1444.5,tres_bonne
RT2012,1_1,dpe_etude_thermique_RT2012_batiment_appartement,B,B,appartement,2.5,2215.4,34.7,1060.7,1230.4,128.9,1022.6,1441.9,0.0,0.0,3.2,2387.1,37.4,1060.7,1230.4,296.4,1022.6,1441.9,0.0,0.0,7.4,481.4,7.5,240.8,279.3,8.2,232.1,327.3,0.0,0.0,0.2,6939.5,5311.4,25006.3,Gaz_naturel,295.5,130.9,151.9,37.4,178.0,126.2,0.0,0.0,0.9,moyenne,tres_bonne,tres_bonne,0.66,VRAI,32.0,1.0,4.0,1750.8,63.9,0.5,0.5,107.9,Electricite,494.1,tres_bonne
RT2012,2,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,3490.4,53.0,1688.9,1959.2,122.6,1624.4,2290.3,0.0,0.0,54.5,3737.9,57.0,1697.8,1697.8,281.9,1632.9,1632.9,0.0,0.0,125.3,762.0,11.0,382.4,382.4,8.5,367.7,367.7,0.0,0.0,3.5,189.0,181.8,762.0,Gaz_naturel,422.2,189.0,189.0,35.6,181.8,181.8,0.0,0.0,15.8,moyenne,tres_bonne,tres_bonne,0.68,FAUX,105.0,1.0,1.0,6249.7,64.8,0.83,0.83,181.8,Gaz_naturel,762.0,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4817.9,73.8,3012.5,3494.5,47.7,1639.5,2311.6,0.0,0.0,0.0,5033.5,77.1,3012.5,3494.5,109.7,2311.6,1639.5,0.0,0.0,0.0,1067.3,16.4,683.8,793.3,3.3,524.7,372.2,0.0,0.0,0.0,434.4,236.4,0.0,Gaz_naturel,731.3,434.4,504.0,130.9,333.4,236.4,0.0,0.0,0.0,bonne,tres_bonne,tres_bonne,0.65,FAUX,29.0,1.0,1.0,1242.5,65.3,0.67,0.67,0.0,Electricite,3.3,bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,3451.9,81.0,1470.0,1705.2,84.5,1835.4,2587.9,0.0,0.0,62.0,3657.5,86.0,1477.3,1477.3,194.3,1843.4,1843.4,0.0,0.0,142.5,758.3,17.0,332.9,332.9,5.8,415.7,415.7,0.0,0.0,4.0,213.2,266.0,758.3,Electricite,532.6,213.2,213.2,30.8,266.0,266.0,0.0,0.0,22.6,moyenne,tres_bonne,bonne,0.81,FAUX,113.0,1.0,1.0,5445.8,42.4,0.97,0.97,266.0,Electricite,758.3,moyenne
RE2020,1_1,dpe_appartement_genere_donnees_DPE_immeuble,C,B,appartement,2.5,1691.2,76.0,534.8,620.3,42.4,1074.4,1514.9,0.0,0.0,39.6,3146.3,141.0,785.4,785.4,97.5,2172.4,2172.4,0.0,0.0,91.0,205.4,9.0,92.9,92.9,2.9,107.1,107.1,0.0,0.0,2.5,94.0,270.6,205.4,Gaz_naturel,388.3,94.0,94.0,12.3,270.6,270.6,0.0,0.0,11.5,bonne,tres_bonne,tres_bonne,0.63,VRAI,36.0,1.0,1.0,1565.0,22.2,0.75,0.75,270.6,Electricite,205.4,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,4462.0,74.5,2242.7,2601.5,33.9,1993.5,2810.8,0.0,0.0,9.0,4775.8,79.8,2252.8,2613.2,77.9,2825.1,2003.6,0.0,0.0,20.8,974.2,16.3,507.9,589.2,2.3,636.3,451.3,0.0,0.0,0.6,248.5,220.8,0.0,Gaz_naturel,539.4,250.8,290.9,116.8,314.6,223.1,0.0,0.0,31.1,bonne,tres_bonne,tres_bonne,0.6,FAUX,26.0,1.0,1.0,1481.1,59.9,0.57,0.57,2.3,Electricite,2.9,bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3714.5,73.3,1687.8,1957.9,95.9,1866.8,2632.2,0.0,0.0,38.4,3922.3,77.3,1687.8,1957.9,220.6,2632.2,1866.8,0.0,0.0,88.2,817.6,16.1,383.1,444.4,6.6,597.5,423.8,0.0,0.0,2.5,243.4,269.2,0.0,Gaz_naturel,570.8,243.4,282.3,34.9,379.6,269.2,0.0,0.0,14.0,bonne,tres_bonne,tres_bonne,0.5,FAUX,17.0,1.0,1.0,927.8,50.7,0.65,0.65,0.0,Electricite,9.1,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3612.5,54.8,1474.2,1710.0,38.6,1938.5,2733.3,0.0,0.0,9.7,3872.2,58.7,1474.2,1710.0,88.9,2733.3,1938.5,0.0,0.0,22.2,788.1,12.0,334.6,388.2,2.7,620.5,440.0,0.0,0.0,0.6,163.9,215.6,0.0,Gaz_naturel,437.5,163.9,190.2,133.2,304.0,215.6,0.0,0.0,33.3,moyenne,tres_bonne,tres_bonne,0.66,FAUX,32.0,1.0,1.0,1879.0,66.0,0.47,0.47,0.0,Electricite,3.3,tres_bonne
RT2012,2,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,1473.5,17.3,822.0,953.5,170.3,401.0,565.4,0.0,0.0,20.0,3389.1,39.8,1890.6,2193.1,391.8,1300.4,922.3,0.0,0.0,46.1,107.9,1.3,64.9,75.3,11.8,36.8,26.1,0.0,0.0,1.3,199.0,97.0,16.9,Electricite,357.0,199.0,230.8,41.0,136.8,97.0,0.0,0.0,5.0,tres_bonne,tres_bonne,tres_bonne,0.28,FAUX,1.0,1.0,1.0,85.1,85.1,0.71,0.71,74.2,Electricite,219.6,tres_bonne
RT2012,2,dpe_appartement_genere_donnees_DPE_immeuble,A,A,appartement,2.5,645.1,25.0,149.4,173.3,52.4,403.3,568.6,0.0,0.0,40.1,1483.8,57.0,343.6,343.6,120.5,927.5,927.5,0.0,0.0,92.2,44.2,1.0,11.8,11.8,3.6,26.2,26.2,0.0,0.0,2.6,43.3,117.0,44.2,Electricite,187.1,43.3,43.3,15.2,117.0,117.0,0.0,0.0,11.6,moyenne,tres_bonne,tres_bonne,0.71,FAUX,41.0,1.0,1.0,1702.6,25.6,0.73,0.73,74.2,Electricite,219.6,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3117.2,66.5,1643.9,1906.9,85.9,1344.5,1895.7,0.0,0.0,12.3,3418.4,72.9,1777.4,2061.8,197.7,1895.7,1344.5,0.0,0.0,28.2,671.8,14.3,358.0,415.2,5.9,430.3,305.2,0.0,0.0,0.8,222.2,193.9,0.0,Gaz_naturel,500.5,259.7,301.2,31.3,273.4,193.9,0.0,0.0,4.5,moyenne,tres_bonne,bonne,0.77,FAUX,34.0,1.0,1.0,1768.4,46.9,0.59,0.59,0.0,Electricite,6.7,bonne
RE2020,1,dpe_maison_individuelle,A,A,maison,2.5,1730.2,19.0,886.2,1028.0,168.8,590.8,833.0,0.0,0.0,84.4,3979.5,44.0,2038.3,2038.3,388.2,1358.8,1358.8,0.0,0.0,194.1,125.5,1.0,70.0,70.0,11.6,38.4,38.4,0.0,0.0,5.4,267.3,178.2,125.5,Electricite,521.9,267.3,267.3,50.9,178.2,178.2,0.0,0.0,25.5,tres_bonne,tres_bonne,tres_bonne,0.3,FAUX,34.53095264748685,1.0,1.0,1750.8,89.1,0.5,0.5,74.2,Electricite,219.6,tres_bonne
RE2020,1_1,dpe_maison_individuelle,A,A,maison,2.5,1772.9,20.0,1078.7,1251.3,160.2,427.2,602.4,0.0,0.0,106.8,4077.6,46.0,2481.0,2481.0,368.5,982.6,982.6,0.0,0.0,245.6,130.9,1.0,85.2,85.2,11.1,27.8,27.8,0.0,0.0,6.8,242.4,96.0,130.9,Electricite,398.4,242.4,242.4,36.0,96.0,96.0,0.0,0.0,24.0,tres_bonne,tres_bonne,tres_bonne,0.28,FAUX,34.53095264748685,1.0,1.0,1750.8,87.9,0.52,0.52,74.2,Electricite,219.6,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,1590.3,79.0,638.4,740.5,15.9,916.7,1292.5,0.0,0.0,19.3,1662.8,83.0,663.5,663.5,36.6,918.2,918.2,0.0,0.0,44.5,352.3,17.0,142.1,142.1,1.1,207.9,207.9,0.0,0.0,1.2,96.3,132.5,352.3,Gaz_naturel,241.6,96.3,96.3,5.8,132.5,132.5,0.0,0.0,7.0,bonne,tres_bonne,bonne,0.56,FAUX,333.0,1.0,1.0,7188.5,20.0,0.59,0.59,132.5,Electricite,352.3,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,5964.4,95.3,3446.4,3997.8,126.1,2289.4,3228.1,0.0,0.0,31.5,6261.5,100.0,3446.4,3997.8,290.0,3228.1,2289.4,0.0,0.0,72.5,1317.3,21.0,782.3,907.5,8.7,732.8,519.7,0.0,0.0,2.0,497.0,330.2,0.0,Gaz_naturel,910.4,497.0,576.5,45.9,465.5,330.2,0.0,0.0,11.5,insuffisante,tres_bonne,insuffisante,0.87,FAUX,22.0,1.0,1.0,1195.3,62.6,0.8,0.8,0.0,Electricite,10.7,bonne
RT2012,1_1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,B,maison,2.5,6088.8,50.3,3989.0,4627.2,241.8,1722.0,2428.0,0.0,0.0,45.3,6618.8,54.6,4008.5,4649.9,556.0,2455.5,1741.5,0.0,0.0,104.3,1317.1,10.9,903.3,1047.8,16.7,547.7,388.5,0.0,0.0,2.9,421.0,181.0,0.0,Gaz_naturel,719.0,425.0,493.0,70.0,260.9,185.0,0.0,0.0,13.0,tres_bonne,tres_bonne,tres_bonne,0.35,FAUX,1.0,1.0,1.0,121.1,121.1,0.54,0.54,4.0,Electricite,25.4,tres_bonne
RT2012,1,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,1391.1,63.8,116.8,135.5,17.3,1128.2,1590.8,54.8,64.1,1.3,1732.8,79.5,268.7,311.7,39.8,1590.8,1128.2,126.0,147.4,3.1,274.9,12.6,9.2,10.7,1.2,361.1,256.1,3.5,4.1,0.1,0.0,77.7,0.0,Gaz_naturel,141.1,21.5,24.9,47.5,109.5,77.7,10.1,11.8,7.3,insuffisante,tres_bonne,tres_bonne,0.87,FAUX,137.0,1.0,1.0,3305.0,21.8,0.74,0.74,0.0,Electricite,1.3,tres_bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,A,A,maison,2.5,2161.2,15.9,1313.0,1523.1,272.2,464.0,654.2,0.0,0.0,32.0,4970.9,36.5,3019.9,3503.1,626.0,1504.8,1067.2,0.0,0.0,73.6,159.8,1.2,103.7,120.3,18.8,42.5,30.2,0.0,0.0,2.0,374.0,132.0,26.0,Electricite,615.0,374.0,433.8,77.0,186.1,132.0,0.0,0.0,9.0,tres_bonne,tres_bonne,tres_bonne,0.28,FAUX,1.0,1.0,1.0,136.2,136.2,0.39,0.39,74.2,Electricite,219.6,tres_bonne
RT2012,2,dpe_etude_thermique_RT2012_batiment_appartement,C,C,appartement,2.5,3580.1,77.1,1291.4,1498.1,27.5,2109.8,2974.8,0.0,0.0,15.3,3812.7,82.1,1291.4,1498.1,63.2,2974.8,2109.8,0.0,0.0,35.1,784.0,16.9,293.2,340.1,1.9,675.3,478.9,0.0,0.0,1.0,143.6,234.6,0.0,Gaz_naturel,430.1,143.6,166.6,94.7,330.8,234.6,0.0,0.0,52.6,bonne,tres_bonne,tres_bonne,0.47,FAUX,18.0,1.0,1.0,895.9,46.4,0.43,0.43,0.0,Electricite,2.9,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,4417.2,65.0,2703.0,3135.5,131.2,1539.2,2170.3,0.0,0.0,43.7,4721.2,70.0,2725.8,2725.8,301.8,1593.0,1593.0,0.0,0.0,100.6,965.6,14.0,611.0,611.0,9.1,342.7,342.7,0.0,0.0,2.8,393.6,231.1,965.6,Electricite,688.4,393.6,393.6,47.8,231.1,231.1,0.0,0.0,15.9,tres_bonne,tres_bonne,tres_bonne,0.41,VRAI,13.0,1.0,1.0,798.2,67.1,0.96,0.96,231.1,Electricite,965.6,tres_bonne
RE2020,1_1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,4852.0,77.0,2838.5,3292.7,139.9,1824.2,2572.1,0.0,0.0,49.4,5195.0,82.0,2870.7,2870.7,321.8,1888.9,1888.9,0.0,0.0,113.6,1059.5,16.0,640.7,640.7,9.7,406.0,406.0,0.0,0.0,3.2,320.1,211.8,1059.5,Electricite,586.8,320.1,320.1,40.6,211.8,211.8,0.0,0.0,14.3,moyenne,tres_bonne,tres_bonne,0.66,FAUX,37.0,1.0,1.0,2311.6,62.8,0.98,0.98,211.8,Electricite,1059.5,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,C,C,appartement,2.5,3458.6,80.0,1680.2,1949.0,89.1,1635.9,2306.6,0.0,0.0,53.4,3660.7,84.0,1687.9,1687.9,204.8,1645.1,1645.1,0.0,0.0,122.9,760.3,17.0,380.5,380.5,6.1,370.2,370.2,0.0,0.0,3.4,243.6,237.5,760.3,Gaz_naturel,533.0,243.6,243.6,32.4,237.5,237.5,0.0,0.0,19.5,tres_bonne,tres_bonne,bonne,0.44,FAUX,68.0,1.0,1.0,3854.7,43.2,0.6,0.6,237.5,Gaz_naturel,760.3,bonne
RT2012,1,dpe_etude_thermique_reglementaire_RT2012_batiment_maison_individuelle,B,B,maison,2.5,4637.0,39.0,3564.0,4134.2,261.4,729.0,1027.9,0.0,0.0,13.8,6050.1,50.9,3582.2,4155.4,601.3,2364.1,1676.7,0.0,0.0,31.6,877.7,7.4,807.0,936.1,18.0,66.8,47.4,0.0,0.0,0.9,512.0,0.0,0.0,Gaz_naturel,895.0,517.0,599.7,92.0,362.4,257.0,0.0,0.0,5.0,tres_bonne,tres_bonne,bonne,0.31,FAUX,1.0,1.0,1.0,118.9,118.9,0.44,0.44,257.0,Electricite,23.3,tres_bonne
RE2020,1,dpe_appartement_genere_donnees_DPE_immeuble,A,A,appartement,2.5,1518.7,19.0,811.7,941.5,150.3,446.5,629.6,0.0,0.0,110.2,3493.1,45.0,1866.9,1866.9,345.7,1027.0,1027.0,0.0,0.0,253.5,110.6,1.0,64.1,64.1,10.4,29.0,29.0,0.0,0.0,7.1,295.6,162.6,110.6,Electricite,553.1,295.6,295.6,54.7,162.6,162.6,0.0,0.0,40.1,bonne,tres_bonne,bonne,0.59,VRAI,24.0,1.0,1.0,1236.8,77.5,0.56,0.56,74.2,Electricite,219.6,moyenne
